ANO,BIMESTRE,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2004,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,1,CAMARA MUNICIPAL DE VEREADORES,1,CAMARA MUNICIPAL DE VEREADORES,CMM,1,LEGISLATIVA,31,ACAO LEGISLATIVA,1,EXECUCAO DA ACAO LEGISLATIVA,2001,Manutencao das Atividades da Camara Municipal de Vereadores. ( META 01.01),3.1.90.11,1,Recurso Livre,151105.78,0.00,3500.00,0.00,0.00,0.00,0.00,0.00,154367.32,154367.32,154367.32,0.00,0.00,0.00
2004,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,1,CAMARA MUNICIPAL DE VEREADORES,1,CAMARA MUNICIPAL DE VEREADORES,CMM,1,LEGISLATIVA,31,ACAO LEGISLATIVA,1,EXECUCAO DA ACAO LEGISLATIVA,2001,Manutencao das Atividades da Camara Municipal de Vereadores. ( META 01.01),3.3.90.14,1,Recurso Livre,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28300.41,28300.41,28300.41,0.00,0.00,0.00
2004,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,1,CAMARA MUNICIPAL DE VEREADORES,1,CAMARA MUNICIPAL DE VEREADORES,CMM,1,LEGISLATIVA,31,ACAO LEGISLATIVA,1,EXECUCAO DA ACAO LEGISLATIVA,2001,Manutencao das Atividades da Camara Municipal de Vereadores. ( META 01.01),3.3.90.30,1,Recurso Livre,8328.00,0.00,150.00,0.00,0.00,1000.00,0.00,0.00,2593.04,2593.04,2593.04,0.00,0.00,0.00
2004,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,1,CAMARA MUNICIPAL DE VEREADORES,1,CAMARA MUNICIPAL DE VEREADORES,CMM,1,LEGISLATIVA,31,ACAO LEGISLATIVA,1,EXECUCAO DA ACAO LEGISLATIVA,2001,Manutencao das Atividades da Camara Municipal de Vereadores. ( META 01.01),3.3.90.37,1,Recurso Livre,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,756.26,756.26,756.26,0.00,0.00,0.00
2004,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,1,CAMARA MUNICIPAL DE VEREADORES,1,CAMARA MUNICIPAL DE VEREADORES,CMM,1,LEGISLATIVA,31,ACAO LEGISLATIVA,1,EXECUCAO DA ACAO LEGISLATIVA,2001,Manutencao das Atividades da Camara Municipal de Vereadores. ( META 01.01),3.3.90.39,1,Recurso Livre,23788.00,0.00,6057.00,0.00,0.00,1300.00,0.00,0.00,23611.54,23611.54,23611.54,0.00,0.00,0.00
2004,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,1,CAMARA MUNICIPAL DE VEREADORES,1,CAMARA MUNICIPAL DE VEREADORES,CMM,1,LEGISLATIVA,31,ACAO LEGISLATIVA,1,EXECUCAO DA ACAO LEGISLATIVA,2002,Divulgacao Oficial ( META 01.03),3.3.90.39,1,Recurso Livre,14040.00,0.00,0.00,0.00,0.00,7307.00,0.00,0.00,2706.00,2706.00,2706.00,0.00,0.00,0.00
2004,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,2,GABINETE DO PREFEITO,1,GABINETE DO PREFEITO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,12,DIVULGACAO OFICIAL E INSTITUCIONAL,2004,Divulgacao dos Atos Oficiais ( META 02.04),3.3.90.39,1,Recurso Livre,10000.00,0.00,0.00,0.00,0.00,7283.00,0.00,0.00,2717.00,2717.00,2717.00,0.00,0.00,0.00
2004,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,3,SECRETARIA MUNICIPAL DA ADMINISTRACAO,1,SECRETARIA  MUNICIPAL DE ADMINISTRACAO,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,12,DIVULGACAO OFICIAL E INSTITUCIONAL,2012,Divulgacao dos Atos Oficiais (META 03.04),3.3.90.39,1,Recurso Livre,24000.00,0.00,1876.75,0.00,0.00,2000.00,0.00,0.00,23824.75,23824.75,20744.75,0.00,0.00,0.00
2004,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,15,EDIFICACAO PUBLICA,2021,Manutencao e Reformas dos Predios Publicos ( META 05.01),3.3.90.30,1,Recurso Livre,14000.00,0.00,2139.32,0.00,0.00,0.00,0.00,0.00,16139.32,16139.32,16139.32,0.00,0.00,0.00
2004,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA MUNICIPAL DE OBRAS  PUBLICAS HABITACAO E SANEAMENTO,1,DEPARTAMENTO MUNICIPAL DE ESTRADAS E RODAGEM,PRM,4,ADMINISTRACAO,122,ADMINISTRACAO GERAL,15,EDIFICACAO PUBLICA,2021,Manutencao e Reformas dos Predios Publicos ( META 05.01),3.3.90.39,1,Recurso Livre,3500.00,0.00,0.00,0.00,0.00,427.32,0.00,0.00,2807.20,2807.20,2807.20,0.00,0.00,0.00
